"Var1","Freq","HKLK_dyad_ID","HKLK_no_dual_events","JID1","JID2","HK_knowledge","LK_knowledge","HKLK_knowledge_comb","HKLK_no_dual_events_mean","edge_weight_post","edge_weight_pre","edge_new","HKLK_knowledge_comb4","HKLK_no_dual_events_mean_z","HKLK_no_dual_events_mean_gc","HKLK_no_dual_events_mean_gc_z","dyad_ID","phase","dyad_ID_phase","edge_cooccurrence","edge_binary","JID1_phase","JID2_phase","ID1_events","ID2_events","ID1_events_z","ID2_events_z"
"J4162 J2986",2,"J4162 J2986",2,"J2986","J4162","knowledge","naive","knowledge naive",2,NA,NA,0,"knowledge",-0.381279752025634,-6.25,-0.522637627930578,"J2986_J4162","postknowledge","J2986_J4162_postknowledge",0,0,"J2986_postknowledge","J4162_postknowledge",0,3,-0.499376761210493,-0.272575680117757
"J42 J2986",4,"J42 J2986",4,"J2986","J42","naive","naive","naive naive",4,NA,NA,0,"naive",-0.147658742298735,0.677750410509031,0.138541574965981,"J2986_J42","postknowledge","J2986_J42_postknowledge",0,0,"J2986_postknowledge","J42_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J4315 J2986",3,"J4315 J2986",3,"J2986","J4315","knowledge","naive","knowledge naive",3,NA,NA,0,"knowledge",-0.264469247162184,-5.25,-0.439015607461686,"J2986_J4315","postknowledge","J2986_J4315_postknowledge",0,0,"J2986_postknowledge","J4315_postknowledge",0,9,-0.499376761210493,0.0850830843221708
"J4967 J2986",2,"J4967 J2986",2,"J2986","J4967","knowledge","naive","knowledge naive",2,NA,NA,0,"knowledge",-0.381279752025634,-6.25,-0.522637627930578,"J2986_J4967","postknowledge","J2986_J4967_postknowledge",0,0,"J2986_postknowledge","J4967_postknowledge",0,3,-0.499376761210493,-0.272575680117757
"J2986 J5106",1,"J2986 J5106",1,"J2986","J5106","naive","naive","naive naive",1,NA,NA,0,"naive",-0.498090256889084,-2.32224958949097,-0.474699993690219,"J2986_J5106","postknowledge","J2986_J5106_postknowledge",0,0,"J2986_postknowledge","J5106_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J5146 J2986",4,"J5146 J2986",4,"J2986","J5146","knowledge","naive","knowledge naive",4,NA,NA,0,"knowledge",-0.147658742298735,-4.25,-0.355393586992793,"J2986_J5146","postknowledge","J2986_J5146_postknowledge",0,0,"J2986_postknowledge","J5146_postknowledge",0,4,-0.499376761210493,-0.212965886044436
"J2986 J5477",2,"J2986 J5477",2,"J2986","J5477","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J2986_J5477","postknowledge","J2986_J5477_postknowledge",0,0,"J2986_postknowledge","J5477_postknowledge",0,36,-0.499376761210493,1.69454752430185
"J5568 J2986",8,"J5568 J2986",8,"J2986","J5568","knowledge","naive","knowledge naive",8,NA,NA,0,"knowledge",0.319583277155063,-0.25,-0.0209055051172231,"J2986_J5568","postknowledge","J2986_J5568_postknowledge",0,0,"J2986_postknowledge","J5568_postknowledge",0,30,-0.499376761210493,1.33688875986192
"J2986 J5651",2,"J2986 J5651",2,"J2986","J5651","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J2986_J5651","postknowledge","J2986_J5651_postknowledge",0,0,"J2986_postknowledge","J5651_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J5740 J2986",1,"J5740 J2986",1,"J2986","J5740","naive","naive","naive naive",1,NA,NA,0,"naive",-0.498090256889084,-2.32224958949097,-0.474699993690219,"J2986_J5740","postknowledge","J2986_J5740_postknowledge",0,0,"J2986_postknowledge","J5740_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J5926 J2986",2,"J5926 J2986",2,"J2986","J5926","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J2986_J5926","postknowledge","J2986_J5926_postknowledge",0,0,"J2986_postknowledge","J5926_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J2986 J5939",3,"J2986 J5939",3,"J2986","J5939","naive","naive","naive naive",3.5,NA,NA,0,"naive",-0.20606399473046,0.177750410509031,0.0363346468566139,"J2986_J5939","postknowledge","J2986_J5939_postknowledge",0,0,"J2986_postknowledge","J5939_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J5994 J2986",1,"J5994 J2986",1,"J2986","J5994","naive","naive","naive naive",1,NA,NA,0,"naive",-0.498090256889084,-2.32224958949097,-0.474699993690219,"J2986_J5994","postknowledge","J2986_J5994_postknowledge",0,0,"J2986_postknowledge","J5994_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J664 J2986",4,"J664 J2986",4,"J2986","J664","knowledge","naive","knowledge naive",4,NA,NA,0,"knowledge",-0.147658742298735,-4.25,-0.355393586992793,"J2986_J664","postknowledge","J2986_J664_postknowledge",0,0,"J2986_postknowledge","J664_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J3148 J3305",46,"J3148 J3305",46,"J3148","J3305","naive","naive","naive naive",81,NA,NA,0,"naive",8.84675013218688,77.677750410509,15.8784085038084,"J3148_J3305","postknowledge","J3148_J3305_postknowledge",0,0,"J3148_postknowledge","J3305_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J3508 J3148",6,"J3508 J3148",6,"J3148","J3508","naive","naive","naive naive",6,NA,NA,0,"naive",0.0859622674281642,2.67775041050903,0.547369287403447,"J3148_J3508","postknowledge","J3148_J3508_postknowledge",0,0,"J3148_postknowledge","J3508_postknowledge",0,17,-0.499376761210493,0.561961436908741
"J3716 J3148",5,"J3716 J3148",5,"J3148","J3716","naive","naive","naive naive",5,NA,NA,0,"naive",-0.0308482374352854,1.67775041050903,0.342955431184714,"J3148_J3716","postknowledge","J3148_J3716_postknowledge",0,0,"J3148_postknowledge","J3716_postknowledge",0,6,-0.499376761210493,-0.0937462978977931
"J3769 J3148",31,"J3769 J3148",31,"J3148","J3769","knowledge","naive","knowledge naive",31,NA,NA,0,"knowledge",3.0062248890144,22.75,1.9024009656673,"J3148_J3769","postknowledge","J3148_J3769_postknowledge",0,0,"J3148_postknowledge","J3769_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J3884 J3148",2,"J3884 J3148",2,"J3148","J3884","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J3148_J3884","postknowledge","J3148_J3884_postknowledge",0,0,"J3148_postknowledge","J3884_postknowledge",0,3,-0.499376761210493,-0.272575680117757
"J3148 J4011",12,"J3148 J4011",12,"J3148","J4011","naive","naive","naive naive",8,NA,NA,0,"naive",0.319583277155063,4.67775041050903,0.956196999840914,"J3148_J4011","postknowledge","J3148_J4011_postknowledge",0,0,"J3148_postknowledge","J4011_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J4161 J3148",1,"J4161 J3148",1,"J3148","J4161","naive","naive","naive naive",1,NA,NA,0,"naive",-0.498090256889084,-2.32224958949097,-0.474699993690219,"J3148_J4161","postknowledge","J3148_J4161_postknowledge",0,0,"J3148_postknowledge","J4161_postknowledge",0,26,-0.499376761210493,1.09844958356863
"J42 J3148",1,"J42 J3148",1,"J3148","J42","naive","naive","naive naive",1,NA,NA,0,"naive",-0.498090256889084,-2.32224958949097,-0.474699993690219,"J3148_J42","postknowledge","J3148_J42_postknowledge",0,0,"J3148_postknowledge","J42_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J4214 J3148",2,"J4214 J3148",2,"J3148","J4214","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J3148_J4214","postknowledge","J3148_J4214_postknowledge",0,0,"J3148_postknowledge","J4214_postknowledge",0,65,-0.499376761210493,3.42323155242816
"J4315 J3148",33,"J4315 J3148",33,"J3148","J4315","knowledge","naive","knowledge naive",33,NA,NA,0,"knowledge",3.2398458987413,24.75,2.06964500660509,"J3148_J4315","postknowledge","J3148_J4315_postknowledge",0,0,"J3148_postknowledge","J4315_postknowledge",0,9,-0.499376761210493,0.0850830843221708
"J4514 J3148",19,"J4514 J3148",19,"J3148","J4514","knowledge","naive","knowledge naive",19,NA,NA,0,"knowledge",1.60449883065301,10.75,0.898936720040594,"J3148_J4514","postknowledge","J3148_J4514_postknowledge",0,0,"J3148_postknowledge","J4514_postknowledge",0,18,-0.499376761210493,0.621571230982063
"J3148 J4654",11,"J3148 J4654",11,"J3148","J4654","naive","naive","naive naive",8.5,NA,NA,0,"naive",0.377988529586788,5.17775041050903,1.05840392795028,"J3148_J4654","postknowledge","J3148_J4654_postknowledge",0,0,"J3148_postknowledge","J4654_postknowledge",0,4,-0.499376761210493,-0.212965886044436
"J4747 J3148",2,"J4747 J3148",2,"J3148","J4747","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J3148_J4747","postknowledge","J3148_J4747_postknowledge",0,0,"J3148_postknowledge","J4747_postknowledge",0,77,-0.499376761210493,4.13854908130802
"J4967 J3148",52,"J4967 J3148",52,"J3148","J4967","knowledge","naive","knowledge naive",52,NA,NA,0,"knowledge",5.45924549114684,43.75,3.65846339551405,"J3148_J4967","postknowledge","J3148_J4967_postknowledge",0,0,"J3148_postknowledge","J4967_postknowledge",0,3,-0.499376761210493,-0.272575680117757
"J3148 J4982",2,"J3148 J4982",2,"J3148","J4982","naive","naive","naive naive",7,NA,NA,0,"naive",0.202772772291614,3.67775041050903,0.75178314362218,"J3148_J4982","postknowledge","J3148_J4982_postknowledge",0,0,"J3148_postknowledge","J4982_postknowledge",0,1,-0.499376761210493,-0.3917952682644
"J5017 J3148",3,"J5017 J3148",3,"J3148","J5017","naive","naive","naive naive",3,NA,NA,0,"naive",-0.264469247162184,-0.322249589490969,-0.0658722812527527,"J3148_J5017","postknowledge","J3148_J5017_postknowledge",0,0,"J3148_postknowledge","J5017_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J5146 J3148",89,"J5146 J3148",89,"J3148","J5146","knowledge","naive","knowledge naive",89,NA,NA,0,"knowledge",9.78123417109448,80.75,6.75247815286307,"J3148_J5146","postknowledge","J3148_J5146_postknowledge",0,0,"J3148_postknowledge","J5146_postknowledge",0,4,-0.499376761210493,-0.212965886044436
"J3148 J5167",1,"J3148 J5167",1,"J3148","J5167","naive","naive","naive naive",3,NA,NA,0,"naive",-0.264469247162184,-0.322249589490969,-0.0658722812527527,"J3148_J5167","postknowledge","J3148_J5167_postknowledge",0,0,"J3148_postknowledge","J5167_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J3148 J5215",1,"J3148 J5215",1,"J3148","J5215","naive","naive","naive naive",1,NA,NA,0,"naive",-0.498090256889084,-2.32224958949097,-0.474699993690219,"J3148_J5215","postknowledge","J3148_J5215_postknowledge",0,0,"J3148_postknowledge","J5215_postknowledge",0,10,-0.499376761210493,0.144692878395492
"J3148 J5316",3,"J3148 J5316",3,"J3148","J5316","naive","naive","naive naive",2.5,NA,NA,0,"naive",-0.322874499593909,-0.822249589490969,-0.168079209362119,"J3148_J5316","postknowledge","J3148_J5316_postknowledge",0,0,"J3148_postknowledge","J5316_postknowledge",0,37,-0.499376761210493,1.75415731837517
"J5379 J3148",3,"J5379 J3148",3,"J3148","J5379","naive","naive","naive naive",3,NA,NA,0,"naive",-0.264469247162184,-0.322249589490969,-0.0658722812527527,"J3148_J5379","postknowledge","J3148_J5379_postknowledge",0,0,"J3148_postknowledge","J5379_postknowledge",0,7,-0.499376761210493,-0.0341365038244718
"J5475 J3148",4,"J5475 J3148",4,"J3148","J5475","naive","naive","naive naive",4,NA,NA,0,"naive",-0.147658742298735,0.677750410509031,0.138541574965981,"J3148_J5475","postknowledge","J3148_J5475_postknowledge",0,0,"J3148_postknowledge","J5475_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J3148 J5489",2,"J3148 J5489",2,"J3148","J5489","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J3148_J5489","postknowledge","J3148_J5489_postknowledge",0,0,"J3148_postknowledge","J5489_postknowledge",0,1,-0.499376761210493,-0.3917952682644
"J5566 J3148",5,"J5566 J3148",5,"J3148","J5566","naive","naive","naive naive",5,NA,NA,0,"naive",-0.0308482374352854,1.67775041050903,0.342955431184714,"J3148_J5566","postknowledge","J3148_J5566_postknowledge",0,0,"J3148_postknowledge","J5566_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J3148 J5607",2,"J3148 J5607",2,"J3148","J5607","naive","naive","naive naive",4.5,NA,NA,0,"naive",-0.0892534898670101,1.17775041050903,0.240748503075347,"J3148_J5607","postknowledge","J3148_J5607_postknowledge",0,0,"J3148_postknowledge","J5607_postknowledge",0,26,-0.499376761210493,1.09844958356863
"J5645 J3148",1,"J5645 J3148",1,"J3148","J5645","naive","naive","naive naive",1,NA,NA,0,"naive",-0.498090256889084,-2.32224958949097,-0.474699993690219,"J3148_J5645","postknowledge","J3148_J5645_postknowledge",0,0,"J3148_postknowledge","J5645_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J5701 J3148",2,"J5701 J3148",2,"J3148","J5701","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J3148_J5701","postknowledge","J3148_J5701_postknowledge",0,0,"J3148_postknowledge","J5701_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J5811 J3148",1,"J5811 J3148",1,"J3148","J5811","naive","naive","naive naive",1,NA,NA,0,"naive",-0.498090256889084,-2.32224958949097,-0.474699993690219,"J3148_J5811","postknowledge","J3148_J5811_postknowledge",0,0,"J3148_postknowledge","J5811_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J5827 J3148",15,"J5827 J3148",15,"J3148","J5827","naive","naive","naive naive",15,NA,NA,0,"naive",1.13725681119921,11.677750410509,2.38709399337205,"J3148_J5827","postknowledge","J3148_J5827_postknowledge",0,0,"J3148_postknowledge","J5827_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J3148 J5939",1,"J3148 J5939",1,"J3148","J5939","naive","naive","naive naive",4,NA,NA,0,"naive",-0.147658742298735,0.677750410509031,0.138541574965981,"J3148_J5939","postknowledge","J3148_J5939_postknowledge",0,0,"J3148_postknowledge","J5939_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J3148 J5963",4,"J3148 J5963",4,"J3148","J5963","naive","naive","naive naive",4,NA,NA,0,"naive",-0.147658742298735,0.677750410509031,0.138541574965981,"J3148_J5963","postknowledge","J3148_J5963_postknowledge",0,0,"J3148_postknowledge","J5963_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J3148 J5964",4,"J3148 J5964",4,"J3148","J5964","naive","naive","naive naive",4.5,NA,NA,0,"naive",-0.0892534898670101,1.17775041050903,0.240748503075347,"J3148_J5964","postknowledge","J3148_J5964_postknowledge",0,0,"J3148_postknowledge","J5964_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J3148 J6000",2,"J3148 J6000",2,"J3148","J6000","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J3148_J6000","postknowledge","J3148_J6000_postknowledge",0,0,"J3148_postknowledge","J6000_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J3148 J6017",2,"J3148 J6017",2,"J3148","J6017","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J3148_J6017","postknowledge","J3148_J6017_postknowledge",0,0,"J3148_postknowledge","J6017_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J664 J3148",6,"J664 J3148",6,"J3148","J664","knowledge","naive","knowledge naive",6,NA,NA,0,"knowledge",0.0859622674281642,-2.25,-0.188149546055008,"J3148_J664","postknowledge","J3148_J664_postknowledge",0,0,"J3148_postknowledge","J664_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J3228 J5658",1,"J3228 J5658",1,"J3228","J5658","naive","naive","naive naive",1,NA,NA,0,"naive",-0.498090256889084,-2.32224958949097,-0.474699993690219,"J3228_J5658","postknowledge","J3228_J5658_postknowledge",0,0,"J3228_postknowledge","J5658_postknowledge",0,0,-0.499376761210493,-0.451405062337721
