"g_dyad_ID_post","g_edge_weights_post","ind1_ID","ind2_ID","ind1_knowledge","ind2_knowledge","knowledge_comb","knowledge_comb2","dyad_ID","g_edge_weights_pre","HKLK_no_dual_events_mean","edge_diff_abs","knowledge_comb3","knowledge_comb4","edge_diff_resid","ind1_visit_no_pre","ind2_visit_no_pre","ind1_visit_no_post","ind2_visit_no_post","new_edge","HKLK_no_dual_events_binary","knowledge_comb2_HKLK_dual_events_binary","HKLK_no_dual_events_binary_c","HKLK_no_dual_events_mean_gc","HKLK_no_dual_events_mean_gc_z","HKLK_no_dual_events_mean_z","edge_diff_resid_10","g_edge_weights_pre_z"
"J2196 J4151",0.0679611650485437,"J2196","J4151","naive","naive","naive naive","naive naive","J2196 J4151",0.0463576158940397,9,0.021603549154504,"same","naive",0.0340668353380102,91,210,105,56,"old",1,"naive naive_1",0.5,8.63368983957219,5.84684165056915,1.33614123590244,0.340668353380102,0.263254676845855
"J2196 J4521",0.0136986301369863,"J2196","J4521","naive","knowledge","naive knowledge","knowledge naive","J2196 J4521",0.0340909090909091,1,-0.0203922789539228,"different","knowledge",-0.015688236924798,91,353,105,172,"old",1,"knowledge naive_1",0.5,-1.91891891891892,-0.212912862769517,-0.0551497474526229,-0.15688236924798,-0.0323707140449905
"J2196 J4552",0.0217391304347826,"J2196","J4552","naive","naive","naive naive","naive naive","J2196 J4552",0.0161290322580645,0,0.0056100981767181,"same","naive",-0.00104755532122378,91,23,105,182,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.0104755532122378,-0.465248661244946
"J2196 J4601",0.0180722891566265,"J2196","J4601","naive","knowledge","naive knowledge","knowledge naive","J2196 J4601",0.0249110320284698,2,-0.0068387428718433,"different","knowledge",-0.00794138625371187,91,302,105,239,"old",1,"knowledge naive_1",0.5,-0.918918918918919,-0.101958272312163,0.118761625466759,-0.0794138625371187,-0.253604072636469
"J2196 J4699",0.0149253731343284,"J2196","J4699","naive","naive","naive naive","naive naive","J2196 J4699",0.0393700787401575,0,-0.0244447056058291,"same","naive",-0.0164013511680581,91,175,105,352,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.164013511680581,0.0948563091638669
"J2196 J4962",0.00813008130081301,"J2196","J4962","naive","naive","naive naive","naive naive","J2196 J4962",0.027027027027027,0,-0.018896945726214,"same","naive",-0.0186611270345401,91,85,105,124,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.186611270345401,-0.202608980097704
"J2196 J5012",0.0114942528735632,"J2196","J5012","naive","naive","naive naive","naive naive","J2196 J5012",0.0277777777777778,0,-0.0162835249042146,"same","naive",-0.0155728225728116,91,199,105,35,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.155728225728116,-0.184516024285337
"J2196 J5021",0.02,"J2196","J5021","naive","naive","naive naive","naive naive","J2196 J5021",0.0227272727272727,0,-0.0027272727272727,"same","naive",-0.00521124215404724,91,152,105,127,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.0521124215404724,-0.306232272477616
"J2196 J5053",0.00892857142857143,"J2196","J5053","naive","knowledge","naive knowledge","knowledge naive","J2196 J5053",0.0163934426229508,0,-0.00746487119437937,"different","knowledge",-0.0139552732359175,91,36,105,168,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,-0.139552732359175,-0.458876419800718
"J2196 J5476",0.0176991150442478,"J2196","J5476","naive","naive","naive naive","naive naive","J2196 J5476",0.0434782608695652,0,-0.0257791458253174,"same","naive",-0.0151371812891453,91,48,105,66,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.151371812891453,0.193862747268916
"J2196 J5645",0.0122699386503067,"J2196","J5645","naive","naive","naive naive","naive naive","J2196 J5645",0.0285714285714286,0,-0.0163014899211219,"same","naive",-0.0150887677420053,91,144,105,161,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.150887677420053,-0.165389185283694
"J2375 J2403",0.0138888888888889,"J2375","J2403","naive","naive","naive naive","naive naive","J2375 J2403",0.0306748466257669,0,-0.016785957736878,"same","naive",-0.014242728967502,368,36,95,61,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.14242728967502,-0.11469719480081
"J2375 J2728",0.0352941176470588,"J2375","J2728","naive","naive","naive naive","naive naive","J2375 J2728",0.0251572327044025,0,0.0101368849426563,"same","naive",0.00918997456934452,368,37,95,90,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.0918997456934452,-0.247670681366237
"J2375 J3467",0.0217391304347826,"J2375","J3467","naive","naive","naive naive","naive naive","J2375 J3467",0.050761421319797,0,-0.0290222908850144,"same","naive",-0.0137733995627174,368,140,95,80,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.137733995627174,0.369385582335866
"J2375 J3472",0.0119047619047619,"J2375","J3472","naive","naive","naive naive","naive naive","J2375 J3472",0.0143884892086331,0,-0.0024837273038712,"same","naive",-0.0102423526191474,368,7,95,78,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.102423526191474,-0.507195430464146
"J2375 J4044",0.0193548387096774,"J2375","J4044","naive","naive","naive naive","naive naive","J2375 J4044",0.00602409638554217,0,0.0133307423241352,"same","naive",0.000281262082665311,368,56,95,246,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.00281262082665311,-0.708775768005088
"J2375 J4109",0.0303030303030303,"J2375","J4109","naive","naive","naive naive","naive naive","J2375 J4109",0.0676328502415459,0,-0.0373298199385156,"same","naive",-0.0114089904719295,368,187,95,145,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.114089904719295,0.775983934275462
"J2375 J4111",0.0277777777777778,"J2375","J4111","naive","naive","naive naive","naive naive","J2375 J4111",0.0863309352517986,0,-0.0585531574740208,"same","naive",-0.020804947672812,368,394,95,153,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.20804947672812,1.22660436392945
"J2375 J4126",0.0211267605633803,"J2375","J4126","naive","naive","naive naive","naive naive","J2375 J4126",0.0772946859903382,0,-0.0561679254269579,"same","naive",-0.0241355499882061,368,193,95,213,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.241355499882061,1.00883240907808
"J2375 J4954",0.0169491525423729,"J2375","J4954","naive","naive","naive naive","naive naive","J2375 J4954",0.0184049079754601,0,-0.0014557554330872,"same","naive",-0.00667381510689093,368,44,95,113,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.0667381510689093,-0.410400472617633
"J2375 J5566",0.0277777777777778,"J2375","J5566","naive","naive","naive naive","naive naive","J2375 J5566",0.00675675675675676,0,0.021021021021021,"same","naive",0.00843498144000963,368,43,95,9,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.0843498144000963,-0.691118787031574
"J2375 J5607",0.0153846153846154,"J2375","J5607","naive","naive","naive naive","naive naive","J2375 J5607",0.0124223602484472,0,0.0029622551361682,"same","naive",-0.00604003523819205,368,96,95,64,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.0604003523819205,-0.554578778882356
"J2375 J6017",0.0232558139534884,"J2375","J6017","naive","naive","naive naive","naive naive","J2375 J6017",0.0760869565217391,0,-0.0528311425682507,"same","naive",-0.0215627103760197,368,157,95,24,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.215627103760197,0.979726349727752
"J2375 J664",0.0112994350282486,"J2375","J664","naive","knowledge","naive knowledge","knowledge naive","J2375 J664",0.0247933884297521,0,-0.0134939534015035,"different","knowledge",-0.0146710116544781,368,512,95,366,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,-0.146710116544781,-0.256439261853501
"J2392 J2540",0.0254237288135593,"J2392","J2540","naive","knowledge","naive knowledge","knowledge naive","J2392 J2540",0.00497512437810945,0,0.0204486044354498,"different","knowledge",0.00673560218702165,199,112,236,26,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,0.0673560218702165,-0.734055801571367
"J2392 J2801",0.0564102564102564,"J2392","J2801","naive","naive","naive naive","naive naive","J2392 J2801",0.0647887323943662,0,-0.0083784759841098,"same","naive",0.0157433209357402,199,382,236,147,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.157433209357402,0.70744121422793
"J2392 J3096",0.0414507772020725,"J2392","J3096","naive","naive","naive naive","naive naive","J2392 J3096",0.046831955922865,0,-0.0053811787207925,"same","naive",0.00738214888009822,199,360,236,194,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.0738214888009822,0.274686184803709
"J2392 J3610",0.0228571428571429,"J2392","J3610","naive","naive","naive naive","naive naive","J2392 J3610",0.0466101694915254,0,-0.0237530266343825,"same","naive",-0.0111299889335042,199,169,236,111,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.111299889335042,0.269341172363832
"J2392 J4044",0.00448430493273543,"J2392","J4044","naive","naive","naive naive","naive naive","J2392 J4044",0.00613496932515337,3,-0.00165066439241794,"same","naive",-0.0146300125094013,199,56,236,246,"old",1,"naive naive_1",0.5,2.63368983957219,1.78356736630865,0.292672998386142,-0.146300125094013,-0.706103750434454
"J2392 J4046",0.0236220472440945,"J2392","J4046","naive","naive","naive naive","naive naive","J2392 J4046",0.0186335403726708,0,0.0049885068714237,"same","naive",-8.49325208300881e-05,199,66,236,80,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.000849325208300881,-0.404890473652101
"J2392 J4151",0.0142857142857143,"J2392","J4151","naive","naive","naive naive","naive naive","J2392 J4151",0.0720720720720721,6.5,-0.0577863577863578,"same","naive",-0.0290575207109388,199,210,236,56,"old",1,"naive naive_1",0.5,6.13368983957219,4.15381069879394,0.90136280360398,-0.290575207109388,0.882968368644233
"J2392 J4304",0.0148148148148148,"J2392","J4304","naive","knowledge","naive knowledge","knowledge naive","J2392 J4304",0.00735294117647059,26,0.00746187363834421,"different","knowledge",-0.00474705246405881,199,160,236,65,"old",1,"knowledge naive_1",0.5,23.0810810810811,2.56095189866433,4.29263457553194,-0.0474705246405881,-0.676750851533519
"J2392 J4345",0.00884955752212389,"J2392","J4345","naive","naive","naive naive","naive naive","J2392 J4345",0.0144927536231884,0,-0.00564319610106451,"same","naive",-0.0133358694813893,199,6,236,22,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.133358694813893,-0.504682677138938
"J2392 J4521",0.0714285714285714,"J2392","J4521","naive","knowledge","naive knowledge","knowledge naive","J2392 J4521",0.157377049180328,0,-0.0859484777517566,"different","knowledge",-0.00326040323879275,199,353,236,172,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,-0.0326040323879275,2.93880271826175
"J2392 J4601",0.0414507772020725,"J2392","J4601","naive","knowledge","naive knowledge","knowledge naive","J2392 J4601",0.0544412607449857,0,-0.0129904835429132,"different","knowledge",0.00458607183846687,199,302,236,239,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,0.0458607183846687,0.458069039595097
"J2392 J4699",0.0306748466257669,"J2392","J4699","naive","naive","naive naive","naive naive","J2392 J4699",0.029126213592233,0,0.0015486330335339,"same","naive",0.00311228170813958,199,175,236,352,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.0311228170813958,-0.152018967729147
"J2392 J5021",0.0335195530726257,"J2392","J5021","naive","naive","naive naive","naive naive","J2392 J5021",0.0569105691056911,0,-0.0233910160330654,"same","naive",-0.00425251197461427,199,152,236,127,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.0425251197461427,0.517578919555484
"J2392 J5304",0.008,"J2392","J5304","naive","naive","naive naive","naive naive","J2392 J5304",0.00671140939597315,0,0.00128859060402685,"same","naive",-0.0113261332236796,199,29,236,42,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.113261332236796,-0.692211650134335
"J2392 J5314",0.0170940170940171,"J2392","J5314","naive","naive","naive naive","naive naive","J2392 J5314",0.00704225352112676,0,0.0100517635728903,"same","naive",-0.00235368645498466,199,16,236,22,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.0235368645498466,-0.684238367215604
"J2403 J3467",0.197530864197531,"J2403","J3467","naive","naive","naive naive","naive naive","J2403 J3467",0.170454545454545,0,0.027076318742986,"same","naive",0.118036498242902,36,140,61,80,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,1.18036498242902,3.25396798714649
"J2403 J3492",0.0120481927710843,"J2403","J3492","naive","naive","naive naive","naive naive","J2403 J3492",0.0625,0,-0.0504518072289157,"same","naive",-0.0277777365600426,36,54,61,68,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.277777365600426,0.652283182036571
"J2403 J4109",0.053030303030303,"J2403","J4109","naive","naive","naive naive","naive naive","J2403 J4109",0.0263157894736842,0,0.0267145135566188,"same","naive",0.0265004424843388,36,187,61,145,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.265004424843388,-0.219749675077839
"J2403 J4111",0.0342465753424658,"J2403","J4111","naive","naive","naive naive","naive naive","J2403 J4111",0.0366492146596859,0,-0.0024026393172201,"same","naive",0.00391964612867788,36,394,61,153,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.0391964612867788,0.0292839823560723
"J2403 J4126",0.00680272108843537,"J2403","J4126","naive","naive","naive naive","naive naive","J2403 J4126",0.0170940170940171,0,-0.0102912960055817,"same","naive",-0.0163385531626311,36,193,61,213,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.163385531626311,-0.441992703153617
"J2403 J4214",0.00884955752212389,"J2403","J4214","naive","naive","naive naive","naive naive","J2403 J4214",0.0165289256198347,0,-0.00767936809771081,"same","naive",-0.014084071045885,36,167,61,134,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.14084071045885,-0.455611304349956
"J2403 J4954",0.00819672131147541,"J2403","J4954","naive","naive","naive naive","naive naive","J2403 J4954",0.0508474576271186,0,-0.0426507363156432,"same","naive",-0.027347423156633,36,44,61,113,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.27347423156633,0.371459041609895
"J2403 J4962",0.0108695652173913,"J2403","J4962","naive","naive","naive naive","naive naive","J2403 J4962",0.0185185185185185,0,-0.0076489533011272,"same","naive",-0.0127951491930496,36,85,61,124,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.127951491930496,-0.407662479304514
"J2403 J664",0.00552486187845304,"J2403","J664","naive","knowledge","naive knowledge","knowledge naive","J2403 J664",0.00699300699300699,0,-0.00146814511455395,"different","knowledge",-0.0139047457879583,36,512,61,366,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,-0.139047457879583,-0.685425199538173
"J2540 J2801",0.00806451612903226,"J2540","J2801","knowledge","naive","knowledge naive","knowledge naive","J2540 J2801",0.0228013029315961,0,-0.0147367868025638,"different","knowledge",-0.0171739287931436,112,382,26,147,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,-0.171739287931436,-0.304448158090432
"J2540 J3096",0.0344827586206897,"J2540","J3096","knowledge","naive","knowledge naive","knowledge naive","J2540 J3096",0.0326797385620915,0,0.00180302005859821,"different","knowledge",0.0056144332141146,112,360,26,194,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,0.056144332141146,-0.0663796657457743
"J2540 J3369",0.0217391304347826,"J2540","J3369","knowledge","naive","knowledge naive","knowledge naive","J2540 J3369",0.00515463917525773,0,0.0165844912595249,"different","knowledge",0.00298504019991634,112,363,26,242,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,0.0298504019991634,-0.729729527785798
"J2540 J3610",0.0315789473684211,"J2540","J3610","knowledge","naive","knowledge naive","knowledge naive","J2540 J3610",0.0223463687150838,0,0.0092325786533373,"different","knowledge",0.00650767029508013,112,169,26,111,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,0.0650767029508013,-0.31541198952005
"J2540 J4151",0.0166666666666667,"J2540","J4151","knowledge","naive","knowledge naive","knowledge naive","J2540 J4151",0.0116279069767442,0,0.0050387596899225,"different","knowledge",-0.0044660581356374,112,210,26,56,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,-0.044660581356374,-0.573724957458318
